query_table,query_column
csvData22521050.csv,HWE HK Count
csvData22521050.csv,HisKA 1 Count
csvData22521050.csv,HisKA 2 Count
csvData22521050.csv,HisKA 3 Count
csvData22521050.csv,HisKA Count
csvData22521050.csv,NCBI Project ID
csvData22521050.csv,Organism
csvData22521050.csv,RRReceiver Count
csvData22521050.csv,Replicons
csvData22521050.csv,Tax Group
csvData22521050.csv,Total Size (bp)
csvData2525213.csv,ast
csvData17145416.csv,Bust (inches)
csvData17145416.csv,CN (cm)
csvData17145416.csv,Hip (inches)
csvData17145416.csv,Waist (inches)
csvData17145416.csv,Wm Alpha
csvData17145416.csv,Wm US
csvData21141309.csv,Bust (inches)
csvData21141309.csv,CN (cm)
csvData21141309.csv,Hip (inches)
csvData21141309.csv,Waist (inches)
csvData21141309.csv,Wm Alpha
csvData23175634.csv,3FG-FGA
csvData23175634.csv,Ast
csvData23175634.csv,Blk
csvData23175634.csv,FT-FTA
csvData23175634.csv,GP/GS
csvData23175634.csv,Min.-Avg.
csvData23175634.csv,PF-FO
csvData23175634.csv,Pts.-Avg.
csvData23175634.csv,Reb.-Avg.
csvData17675752.csv,Opponent
csvData17675752.csv,Score
csvData17675752.csv,sack
csvData24520759.csv,Appear
csvData23199378.csv,Bust (inches)
csvData23199378.csv,CN (cm)
csvData23199378.csv,Hip (inches)
csvData23199378.csv,Waist (inches)
csvData23199378.csv,Wm Alpha
csvData12071306.csv,Bust (inches)
csvData12071306.csv,Hip (inches)
csvData12071306.csv,Waist (inches)
csvData12071306.csv,Wm Alpha
csvData12071306.csv,Wm US
csvData10924532.csv,Country
csvData10924532.csv,class
csvData10924532.csv,line/ramp
csvData10924532.csv,round
csvData10924532.csv,site id
csvData14850585.csv,Bust (inches)
csvData14850585.csv,CN (cm)
csvData14850585.csv,Hip (inches)
csvData14850585.csv,Waist (inches)
csvData14850585.csv,Wm Alpha
csvData14850585.csv,Wm US
csvData18889133.csv,DIVISION
csvData18889133.csv,DIVP
csvData18889133.csv,OVERALL
csvData18889133.csv,RANK
csvData18889133.csv,SandRank
csvData21478615.csv,Bust (inches)
csvData21478615.csv,CN (cm)
csvData21478615.csv,Hip (inches)
csvData21478615.csv,Waist (inches)
csvData21478615.csv,Wm Alpha
csvData21478615.csv,Wm US
csvData22858175.csv,DEF
csvData22858175.csv,Salary
csvData4469642.csv,Bust (inches)
csvData4469642.csv,CN (cm)
csvData4469642.csv,Hip (inches)
csvData4469642.csv,Waist (inches)
csvData4469642.csv,Wm Alpha
csvData10881686.csv,Opponent
csvData10881686.csv,Score
csvData13403843.csv,Bust (inches)
csvData13403843.csv,CN (cm)
csvData13403843.csv,Hip (inches)
csvData13403843.csv,Waist (inches)
csvData13403843.csv,Wm Alpha
csvData13403843.csv,Wm US
csvData22833725.csv,Country
csvData22833725.csv,Currency
csvData22833725.csv,Exchange
csvData22833725.csv,Market Currency
csvData22833725.csv,Market Value
csvData22833725.csv,Name
csvData22833725.csv,Notional Value
csvData22833725.csv,Price
csvData22833725.csv,Sector
csvData22833725.csv,Shares
csvData22833725.csv,Weight (%)
csvData28932469.csv,Opponent
csvData10289113.csv,Date
csvData10289113.csv,Quarter
csvData10289113.csv,Result
csvData10289113.csv,Score After
csvData10289113.csv,Score Before
csvData10289113.csv,Type
csvData25558418.csv,Bust (inches)
csvData25558418.csv,CN (cm)
csvData25558418.csv,Hip (inches)
csvData25558418.csv,Waist (inches)
csvData25558418.csv,Wm Alpha
csvData13290807.csv,Bust (inches)
csvData13290807.csv,CN (cm)
csvData13290807.csv,Hip (inches)
csvData13290807.csv,Waist (inches)
csvData13290807.csv,Wm Alpha
csvData27758970.csv,Opponent
csvData27758970.csv,Score
csvData13344862.csv,Date
csvData13344862.csv,Dist
csvData13344862.csv,Quarter
csvData13344862.csv,Quarterback
csvData13344862.csv,Result
csvData13344862.csv,Score After
csvData13344862.csv,Score Before
csvData13344862.csv,Type
csvData18327923.csv,Bust (inches)
csvData18327923.csv,CN (cm)
csvData18327923.csv,Hip (inches)
csvData18327923.csv,Waist (inches)
csvData18327923.csv,Wm Alpha
csvData18327923.csv,Wm US
csvData18340709.csv,ast/40
csvData18340709.csv,def/40
csvData18340709.csv,dq/40
csvData18340709.csv,reb/40
csvData15351132.csv,Date
csvData15351132.csv,Opponent
csvData15351132.csv,sack
csvData15351132.csv,tack
csvData15351132.csv,tfl
csvData15351132.csv,tot
csvData15705959.csv,5wl
csvData15705959.csv,Age
csvData15705959.csv,Mdns
csvData15705959.csv,Name
csvData15705959.csv,Runs
csvData15705959.csv,Sr. No
csvData19829464.csv,Bust (inches)
csvData19829464.csv,CN (cm)
csvData19829464.csv,Hip (inches)
csvData19829464.csv,Waist (inches)
csvData19829464.csv,Wm Alpha
csvData19829464.csv,Wm US
csvData22368571.csv,Bust (inches)
csvData22368571.csv,CN (cm)
csvData22368571.csv,Hip (inches)
csvData22368571.csv,Waist (inches)
csvData22368571.csv,Wm Alpha
csvData14849461.csv,PIM*
csvData14849461.csv,Team
csvData13027100.csv,Date
csvData13027100.csv,Opponent
csvData13027100.csv,Score
csvData21739553.csv,Bust (inches)
csvData21739553.csv,CN (cm)
csvData21739553.csv,Hip (inches)
csvData21739553.csv,Waist (inches)
csvData21739553.csv,Wm Alpha
csvData21739553.csv,Wm US
csvData13224693.csv,Bust (inches)
csvData13224693.csv,CN (cm)
csvData13224693.csv,Hip (inches)
csvData13224693.csv,Waist (inches)
csvData13224693.csv,Wm Alpha
csvData13224693.csv,Wm US
csvData15435807.csv,Date
csvData15435807.csv,Opponent
csvData15435807.csv,Score
csvData11676941.csv,Bust (inches)
csvData11676941.csv,CN (cm)
csvData11676941.csv,Hip (inches)
csvData11676941.csv,Waist (inches)
csvData11676941.csv,Wm Alpha
csvData11676941.csv,Wm US
csvData1283739.csv,Conv
csvData1283739.csv,Draw
csvData1283739.csv,Pts
csvData1283739.csv,Span
csvData1283739.csv,Start
csvData5085816.csv,Quarter
csvData5085816.csv,Quarterback
csvData5085816.csv,Score After
csvData5085816.csv,Score Before
csvData15278459.csv,Country
csvData15278459.csv,date
csvData15278459.csv,place
csvData15278459.csv,site id
csvData15278459.csv,yob
csvData24174694.csv,Bust (inches)
csvData24174694.csv,CN (cm)
csvData24174694.csv,Hip (inches)
csvData24174694.csv,Waist (inches)
csvData24174694.csv,Wm Alpha
csvData24174694.csv,Wm US
csvData10046644.csv,Bust (inches)
csvData10046644.csv,CN (cm)
csvData10046644.csv,Hip (inches)
csvData10046644.csv,Waist (inches)
csvData10046644.csv,Wm Alpha
csvData10046644.csv,Wm US
csvData12895028.csv,Country
csvData12895028.csv,date
csvData12895028.csv,line/ramp
csvData12895028.csv,place
csvData12895028.csv,site id
csvData14107511.csv,Country
csvData14107511.csv,date
csvData14107511.csv,line/ramp
csvData14107511.csv,tour
csvData2952024.csv,Committed
csvData2952024.csv,Location
csvData2952024.csv,Name
csvData2952024.csv,Pos
csvData2952024.csv,Pos Rank
csvData2952024.csv,Recruited By
csvData2952024.csv,Rivals Rating
csvData2952024.csv,Stars
csvData2952024.csv,State Rank
csvData2952024.csv,Visit Date
csvData647397.csv,Bust (inches)
csvData647397.csv,CN (cm)
csvData647397.csv,Hip (inches)
csvData647397.csv,Waist (inches)
csvData647397.csv,Wm Alpha
csvData647397.csv,Wm US
csvData15062376.csv,Date
csvData15062376.csv,Opponent
csvData15062376.csv,rbi
csvData21608350.csv,Date
csvData21608350.csv,Opponent
csvData21608350.csv,Score
csvData20647879.csv,FTA
csvData20647879.csv,School
csvData20808323.csv,Country
csvData20808323.csv,place
csvData20808323.csv,site id
csvData28006897.csv,Bust (inches)
csvData28006897.csv,CN (cm)
csvData28006897.csv,Hip (inches)
csvData28006897.csv,Waist (inches)
csvData28006897.csv,Wm Alpha
csvData4711681.csv,Age
csvData4711681.csv,Games
csvData4711681.csv,Phase
csvData4711681.csv,Result
csvData4711681.csv,Sport
csvData4711681.csv,Team
csvData4711681.csv,Unit
csvData6284226.csv,Bust (inches)
csvData6284226.csv,CN (cm)
csvData6284226.csv,Hip (inches)
csvData6284226.csv,Waist (inches)
csvData6284226.csv,Wm Alpha
csvData6284226.csv,Wm US
csvData11709397.csv,Country
csvData11709397.csv,date
csvData11709397.csv,sex
csvData11709397.csv,site id
csvData54729.csv,Bust (inches)
csvData54729.csv,CN (cm)
csvData54729.csv,Hip (inches)
csvData54729.csv,Waist (inches)
csvData54729.csv,Wm Alpha
csvData5825429.csv,Country
csvData5825429.csv,line/ramp
csvData5825429.csv,site id
csvData5825429.csv,speed
csvData29325826.csv,Bust (inches)
csvData29325826.csv,CN (cm)
csvData29325826.csv,Hip (inches)
csvData29325826.csv,Waist (inches)
csvData29325826.csv,Wm Alpha
csvData29325826.csv,Wm US
csvData21723321.csv,Assignee
csvData21723321.csv,Comments
csvData21723321.csv,Milestone
csvData21723321.csv,Priority
csvData21723321.csv,Reported by
csvData21723321.csv,Status
csvData21723321.csv,Updated
csvData21723321.csv,Votes
csvData269342.csv,Quarter
csvData269342.csv,Quarterback
csvData269342.csv,Result
csvData269342.csv,Score After
csvData269342.csv,Score Before
csvData11217568.csv,F 4
csvData11217568.csv,Mainboard
csvData11217568.csv,Northbridge
csvData11217568.csv,ROM 1
csvData11217568.csv,Socket
csvData11217568.csv,Southbridge
csvData11217568.csv,Super I/O
csvData15169500.csv,Date
csvData15169500.csv,Quarter
csvData15169500.csv,Quarterback
csvData15169500.csv,Score After
csvData15169500.csv,Score Before
csvData28375831.csv,AST
csvData28375831.csv,STL
csvData28375831.csv,School
csvData28375831.csv,Season
csvData1354474.csv,Player
csvData1354474.csv,Span
csvData1354474.csv,Wkts
csvData18009943.csv,Opponent
csvData5262396.csv,Batting
csvData5262396.csv,Catching
csvData5262396.csv,Center field
csvData5262396.csv,Defense
csvData5262396.csv,Left field
csvData5262396.csv,Pitching
csvData5262396.csv,Played matches
csvData5262396.csv,Right field
csvData5262396.csv,Shortstop
csvData5262396.csv,Year
csvData23527792.csv,Career G
csvData23527792.csv,Career W-L
csvData23527792.csv,Feat Description
csvData23527792.csv,Game Date
csvData23527792.csv,Pitches
csvData23527792.csv,Result
csvData13090783.csv,Bust (inches)
csvData13090783.csv,CN (cm)
csvData13090783.csv,Hip (inches)
csvData13090783.csv,Waist (inches)
csvData13090783.csv,Wm Alpha
csvData2814629.csv,100
csvData2814629.csv,Age
csvData2814629.csv,N.O.
csvData2814629.csv,Sr. No
csvData2814629.csv,Team
csvData13678738.csv,Opponent
csvData13678738.csv,lost
csvData13678738.csv,sack
csvData23987845.csv,Date
csvData23987845.csv,Opponent
csvData23987845.csv,ast
csvData23987845.csv,int
csvData23832742.csv,Total
csvData23832742.csv,Version
csvData23832742.csv,backend
csvData23832742.csv,business
csvData23832742.csv,docs
csvData23832742.csv,engine
csvData23832742.csv,import-export
csvData23832742.csv,ledger
csvData23832742.csv,motif
csvData23832742.csv,register
csvData23832742.csv,reports
csvData23832742.csv,scheme
csvData2149206.csv,Batting
csvData2149206.csv,OBP
csvData2149206.csv,OPS
csvData2149206.csv,Pit
csvData2149206.csv,RE24
csvData2999628.csv,Bust (inches)
csvData2999628.csv,Hip (inches)
csvData2999628.csv,Waist (inches)
csvData2999628.csv,Wm Alpha
csvData2999628.csv,Wm US
csvData4440277.csv,2004
csvData4440277.csv,Description
csvData24588724.csv,Team
csvData26484311.csv,LEAGUE
csvData26484311.csv,POSTSEASON
csvData26484311.csv,SEASON
csvData26484311.csv,TEAM
csvData10467901.csv,Opponent
csvData10467901.csv,Score
csvData14993847.csv,FTM-A
csvData14993847.csv,Off
csvData14993847.csv,Pos
csvData14993847.csv,Reb
csvData14993847.csv,Status
csvData12074312.csv,G/F
csvData12074312.csv,Pitcher
csvData12074312.csv,WHIP
csvData27729927.csv,Date
csvData27729927.csv,Quarter
csvData27729927.csv,Result
csvData27729927.csv,Score After
csvData27729927.csv,Score Before
csvData21895219.csv,Bust (inches)
csvData21895219.csv,CN (cm)
csvData21895219.csv,Hip (inches)
csvData21895219.csv,Waist (inches)
csvData21895219.csv,Wm Alpha
csvData21895219.csv,Wm US
csvData24733900.csv,Bth
csvData24733900.csv,Date
csvData24733900.csv,List $
csvData24733900.csv,STYLE
csvData24733900.csv,Sale $
csvData24733900.csv,TOWN
csvData16744180.csv,3pt
csvData16744180.csv,Players
csvData3175677.csv,Appear
csvData3175677.csv,Res
csvData6697673.csv,LEAGUE
csvData6697673.csv,POSTSEASON
csvData6697673.csv,RANK
csvData6697673.csv,SEASON
csvData6697673.csv,TEAM
csvData27375577.csv,Bust (inches)
csvData27375577.csv,CN (cm)
csvData27375577.csv,Hip (inches)
csvData27375577.csv,Waist (inches)
csvData27375577.csv,Wm Alpha
csvData27375577.csv,Wm US
csvData14342369.csv,Bust (inches)
csvData14342369.csv,CN (cm)
csvData14342369.csv,Hip (inches)
csvData14342369.csv,Waist (inches)
csvData14342369.csv,Wm Alpha
csvData14342369.csv,Wm US
csvData19286922.csv,City
csvData19286922.csv,Gm1
csvData19286922.csv,Result
csvData25545691.csv,Opponent
csvData25545691.csv,brup
csvData25545691.csv,sack
csvData27128600.csv,Bust (inches)
csvData27128600.csv,CN (cm)
csvData27128600.csv,Hip (inches)
csvData27128600.csv,Waist (inches)
csvData27128600.csv,Wm Alpha
csvData27128600.csv,Wm US
csvData2351936.csv,DREB
csvData2351936.csv,Player
csvData18299563.csv,Bust (inches)
csvData18299563.csv,CN (cm)
csvData18299563.csv,Hip (inches)
csvData18299563.csv,Waist (inches)
csvData18299563.csv,Wm Alpha
csvData24878751.csv,Date
csvData24878751.csv,Opponent
csvData6059428.csv,Bust (inches)
csvData6059428.csv,CN (cm)
csvData6059428.csv,Hip (inches)
csvData6059428.csv,Waist (inches)
csvData6059428.csv,Wm Alpha
csvData24006900.csv,Country
csvData24006900.csv,date
csvData24006900.csv,line/ramp
csvData24006900.csv,place
csvData24006900.csv,site id
csvData24006900.csv,speed
csvData4922598.csv,Bust (inches)
csvData4922598.csv,CN (cm)
csvData4922598.csv,Hip (inches)
csvData4922598.csv,Waist (inches)
csvData4922598.csv,Wm Alpha
csvData23967590.csv,Name
csvData23967590.csv,Sr. No
csvData23967590.csv,Wkts
csvData4394574.csv,LEAGUE
csvData4394574.csv,POSTSEASON
csvData4394574.csv,SEASON
csvData15176997.csv,Quarterback
csvData15176997.csv,Score After
csvData15176997.csv,Score Before
csvData11128235.csv,Bust (inches)
csvData11128235.csv,CN (cm)
csvData11128235.csv,Hip (inches)
csvData11128235.csv,Waist (inches)
csvData11128235.csv,Wm Alpha
csvData11128235.csv,Wm US
csvData6718043.csv,$/WARP
csvData6718043.csv,$/WARP Sort
csvData6718043.csv,Pct
csvData6718043.csv,Pct Sort
csvData6718043.csv,Player
csvData6718043.csv,Player Sort
csvData6718043.csv,Salary
csvData6718043.csv,Salary Sort
csvData6718043.csv,WARP Sort
csvData6718043.csv,WARP/$M
csvData6718043.csv,WARP/$M Sort
csvData2309799.csv,Bust (inches)
csvData2309799.csv,CN (cm)
csvData2309799.csv,Hip (inches)
csvData2309799.csv,Waist (inches)
csvData2309799.csv,Wm Alpha
csvData1796727.csv,Date
csvData1796727.csv,Opponent
csvData1796727.csv,Score
csvData22759313.csv,black
csvData22759313.csv,white
csvData11849528.csv,Condition
csvData11849528.csv,Creation Time
csvData11849528.csv,Instrument
csvData11849528.csv,MIDC ID
csvData11849528.csv,Sky
csvData11849528.csv,Technician
csvData11849528.csv,Type
csvData11849528.csv,Username
csvData26350247.csv,Date
csvData26350247.csv,Opponent
csvData26350247.csv,era
csvData16232008.csv,Bust (inches)
csvData16232008.csv,Hip (inches)
csvData16232008.csv,Waist (inches)
csvData16232008.csv,Wm Alpha
csvData15863560.csv,3pt
csvData15863560.csv,Pos
csvData15863560.csv,min
csvData13282370.csv,$/WARP
csvData13282370.csv,$/WARP Sort
csvData13282370.csv,Pct Sort
csvData13282370.csv,Player
csvData13282370.csv,Player Sort
csvData13282370.csv,Salary
csvData13282370.csv,Salary Sort
csvData13282370.csv,WARP Sort
csvData13282370.csv,WARP/$M Sort
csvData16642348.csv,Bust (inches)
csvData16642348.csv,Hip (inches)
csvData16642348.csv,Waist (inches)
csvData16642348.csv,Wm Alpha
csvData10786096.csv,Bust (inches)
csvData10786096.csv,CN (cm)
csvData10786096.csv,Hip (inches)
csvData10786096.csv,Waist (inches)
csvData10786096.csv,Wm Alpha
csvData10786096.csv,Wm US
csvData23670445.csv,Appearance
csvData23670445.csv,Match
csvData23670445.csv,Result
csvData2897623.csv,Opponent
csvData2897623.csv,rbi
csvData10299723.csv,Capacitor Capacitance
csvData10299723.csv,Dropout Voltage Condition *2
csvData10299723.csv,Dropout Voltage Max.*2
csvData10299723.csv,Dropout Voltage Typ.*2
csvData10299723.csv,Other Features ?
csvData10299723.csv,Output Current
csvData10299723.csv,Package
csvData10299723.csv,Product Name
csvData10299723.csv,RR @1kHz Typ.
csvData10299723.csv,Supply Current Typ.*3
csvData10299723.csv,VIN Max.
csvData10299723.csv,VIN Min.
csvData10299723.csv,VOUT Max.*1
csvData10299723.csv,VOUT Min.*1
csvData10299723.csv,Voltage Accuracy *1
csvData6557637.csv,Pos Summary
csvData6557637.csv,RAR
csvData6557637.csv,Rbaser
csvData6557637.csv,Salary
csvData6557637.csv,dWAR
csvData6557637.csv,oWAR
csvData6557637.csv,waaWL%
csvData24253624.csv,Bust (inches)
csvData24253624.csv,Hip (inches)
csvData24253624.csv,Waist (inches)
csvData24253624.csv,Wm Alpha
csvData25539243.csv,3PA
csvData28985944.csv,C-G#
csvData28985944.csv,Game Date
csvData28985944.csv,IBB
csvData28985944.csv,Notes
csvData28985944.csv,Result
csvData26024936.csv,Bust (inches)
csvData26024936.csv,CN (cm)
csvData26024936.csv,Hip (inches)
csvData26024936.csv,Waist (inches)
csvData26024936.csv,Wm Alpha
csvData26024936.csv,Wm US
csvData23682880.csv,Balls
csvData23682880.csv,Mdns
csvData23682880.csv,Runs
csvData23682880.csv,S. Rate
csvData23682880.csv,Sr. No
csvData23682880.csv,Team
csvData23682880.csv,Wkts
csvData12819157.csv,Bust (inches)
csvData12819157.csv,CN (cm)
csvData12819157.csv,Hip (inches)
csvData12819157.csv,Waist (inches)
csvData12819157.csv,Wm Alpha
csvData16397159.csv,Bust (inches)
csvData16397159.csv,Hip (inches)
csvData16397159.csv,Waist (inches)
csvData16397159.csv,Wm Alpha
csvData23219010.csv,SC%
