query_table,candidate_table
csvData26162088__2.csv,csvData20967043__2.csv
csvData26162088__3.csv,csvData13588389.csv
csvData26162088__3.csv,csvData26162088__4.csv
csvData26162088__3.csv,csvData15067795__2.csv
csvData26162088__3.csv,csvData26162088__3.csv
csvData26162088__3.csv,csvData16906871.csv
csvData26162088__3.csv,csvData21605579.csv
csvData26162088__3.csv,csvData6005039.csv
csvData26162088__3.csv,csvData16486957.csv
csvData26162088__3.csv,csvData27627434__4.csv
csvData26162088__3.csv,csvData18541666.csv
csvData26162088__3.csv,csvData7078667.csv
csvData26162088__3.csv,csvData13184162.csv
csvData26162088__4.csv,csvData26162088__3.csv
csvData26162088__4.csv,csvData26162088__5.csv
csvData26162088__4.csv,csvData26162088__4.csv
csvData26162088__4.csv,csvData6869958.csv
csvData26162088__4.csv,csvData5416457__3.csv
csvData26162088__4.csv,csvData5416457__5.csv
csvData26162088__4.csv,csvData11971159__3.csv
csvData26162088__4.csv,csvData8479264__10.csv
csvData26162088__4.csv,csvData6680543__5.csv
csvData26162088__4.csv,csvData11971159__2.csv
csvData26162088__4.csv,csvData23033509__7.csv
csvData26162088__4.csv,csvData18661263__8.csv
csvData26162088__4.csv,csvData23033509__5.csv
csvData26162088__4.csv,csvData26162088.csv
csvData26162088__4.csv,csvData27980681.csv
csvData26162088__4.csv,csvData21870512.csv
csvData26162088__4.csv,csvData26162088__6.csv
csvData26162088__4.csv,csvData13588389.csv
csvData26162088__4.csv,csvData6551854.csv
csvData26162088__4.csv,csvData13859162.csv
csvData26162088__4.csv,csvData26522418.csv
csvData26162088__4.csv,csvData16083137.csv
csvData26162088__5.csv,csvData26162088__3.csv
csvData26162088__5.csv,csvData26162088__5.csv
csvData26162088__5.csv,csvData26162088__4.csv
csvData26162088__5.csv,csvData24591574__5.csv
csvData26162088__5.csv,csvData24591574__3.csv
csvData26162088__5.csv,csvData24591574__4.csv
csvData26162088__5.csv,csvData6869958.csv
csvData26162088__5.csv,csvData20634251.csv
csvData26162088__5.csv,csvData3640693.csv
csvData26162088__5.csv,csvData19581097.csv
csvData26162088__5.csv,csvData27326303.csv
csvData26162088__5.csv,csvData14200696.csv
csvData26162088__5.csv,csvData19898919.csv
csvData26162088__5.csv,csvData27980681.csv
csvData26162088__5.csv,csvData6680543.csv
csvData26162088__5.csv,csvData22418917.csv
csvData26162088__5.csv,csvData20409520.csv
csvData26162088__5.csv,csvData919002.csv
csvData26162088__5.csv,csvData4155449.csv
csvData26162088__5.csv,csvData22475593.csv
csvData26162088__5.csv,csvData14429913.csv
csvData26163657.csv,csvData7894842.csv
csvData26163657.csv,csvData7473079.csv
csvData26163657.csv,csvData21158995.csv
csvData26163657.csv,csvData7755465.csv
csvData26163657.csv,csvData13784582.csv
csvData26163657.csv,csvData3949051.csv
csvData26163657.csv,csvData11140828.csv
csvData26163657.csv,csvData4126012.csv
csvData26163657.csv,csvData22282059.csv
csvData26163657.csv,csvData28774404.csv
csvData26163657.csv,csvData20670752.csv
csvData26163657.csv,csvData24973747.csv
csvData26163657.csv,csvData4675340.csv
csvData26163657.csv,csvData26663523.csv
csvData26163657.csv,csvData26163657.csv
csvData26163657.csv,csvData26118529.csv
csvData26163657.csv,csvData13883750.csv
csvData26163657.csv,csvData9968495.csv
csvData26163657.csv,csvData18896402.csv
csvData26163657.csv,csvData4901958.csv
csvData26163657.csv,csvData4455362.csv
csvData26163657.csv,csvData24596613.csv
csvData26163657.csv,csvData5205660.csv
csvData26164035.csv,csvData1615260.csv
csvData26164035.csv,csvData23589172.csv
csvData26164035.csv,csvData29627681.csv
csvData26164035.csv,csvData11259672.csv
csvData26164035.csv,csvData2628842.csv
csvData26164035.csv,csvData29104276.csv
csvData26164035.csv,csvData26416703.csv
csvData26164035.csv,csvData4972640.csv
csvData26164035.csv,csvData15088277.csv
csvData26164035.csv,csvData4133308.csv
csvData26164035.csv,csvData8871035.csv
csvData26164035.csv,csvData22096663.csv
csvData26164035.csv,csvData26164035.csv
csvData26164035.csv,csvData22159916.csv
csvData26164035.csv,csvData16282796.csv
csvData26164035.csv,csvData21505127.csv
csvData26164035.csv,csvData28592836.csv
csvData26164035.csv,csvData12400725.csv
csvData26164035.csv,csvData18898897.csv
csvData26164035.csv,csvData23792911.csv
csvData26164035.csv,csvData15038730.csv
csvData26164035.csv,csvData20552334.csv
csvData26164035.csv,csvData3527237.csv
csvData26164035.csv,csvData24441448.csv
csvData26164035.csv,csvData3013028.csv
csvData26164035.csv,csvData1689058.csv
csvData2616569.csv,csvData2207297.csv
csvData2616569.csv,csvData10756630.csv
csvData2616569.csv,csvData8809265.csv
csvData2616569.csv,csvData13341197.csv
csvData2616569.csv,csvData18159766.csv
csvData2616569.csv,csvData28085056.csv
csvData2616569.csv,csvData10568193.csv
csvData2616569.csv,csvData13334125.csv
csvData2616569.csv,csvData18838116.csv
csvData2616569.csv,csvData29601942.csv
csvData2616569.csv,csvData2616569.csv
csvData2616569.csv,csvData21725589.csv
csvData2616569.csv,csvData7443731.csv
csvData2616569.csv,csvData16075621.csv
csvData2616569.csv,csvData10399142.csv
csvData2616569.csv,csvData17484747.csv
csvData2616569.csv,csvData13249625.csv
csvData2616569.csv,csvData6657518.csv
csvData2616569.csv,csvData23214403.csv
csvData2616569.csv,csvData14000174.csv
csvData2616569.csv,csvData11587134.csv
csvData2616569.csv,csvData12281554.csv
csvData26171366.csv,csvData5345159.csv
csvData26171366.csv,csvData9283362.csv
csvData26171366.csv,csvData899239.csv
csvData26171366.csv,csvData9662917.csv
csvData26171366.csv,csvData896136.csv
csvData26171366.csv,csvData5783422.csv
csvData26171366.csv,csvData7947933.csv
csvData26171366.csv,csvData8807981.csv
csvData26171366.csv,csvData7031884.csv
csvData26171366.csv,csvData6212588.csv
csvData26171366.csv,csvData4532493.csv
csvData26171366.csv,csvData5221061.csv
csvData26171366.csv,csvData3492956.csv
csvData26171366.csv,csvData26834545.csv
csvData26171366.csv,csvData9876204.csv
csvData26171366.csv,csvData5643182.csv
csvData26171366.csv,csvData9815648.csv
csvData26171366.csv,csvData10494094.csv
csvData26171366.csv,csvData28258651.csv
csvData26171366.csv,csvData6296407.csv
csvData26171366.csv,csvData3614323.csv
csvData26171366.csv,csvData5194117.csv
csvData26186202__0.csv,csvData4674540__3.csv
csvData26186202__0.csv,csvData4674540__10.csv
csvData26186202__0.csv,csvData4674540__8.csv
csvData26186202__0.csv,csvData13997791.csv
csvData26186202__0.csv,csvData4674540__11.csv
csvData26186202__0.csv,csvData4674540__9.csv
csvData26186202__0.csv,csvData4674540__0.csv
csvData26186202__0.csv,csvData4674540__2.csv
csvData26186202__0.csv,csvData28415608.csv
csvData26186202__0.csv,csvData19750536.csv
csvData26186202__0.csv,csvData26186202__0.csv
csvData26186202__0.csv,csvData2852713__14.csv
csvData26186202__0.csv,csvData26186202__1.csv
csvData26186202__0.csv,csvData24162224.csv
csvData26186202__0.csv,csvData12410817.csv
csvData26186202__0.csv,csvData25465860.csv
csvData26186202__0.csv,csvData28191008.csv
csvData26186202__0.csv,csvData27723986__3.csv
csvData26186202__0.csv,csvData4960963.csv
csvData26186202__0.csv,csvData10706325.csv
csvData26186202__1.csv,csvData4674540__3.csv
csvData26186202__1.csv,csvData4674540__10.csv
csvData26186202__1.csv,csvData4674540__8.csv
csvData26186202__1.csv,csvData13997791.csv
csvData26186202__1.csv,csvData4674540__11.csv
csvData26186202__1.csv,csvData4674540__9.csv
csvData26186202__1.csv,csvData4674540__0.csv
csvData26186202__1.csv,csvData4674540__2.csv
csvData26186202__1.csv,csvData26186202__0.csv
csvData26186202__1.csv,csvData18500847.csv
csvData26186202__1.csv,csvData28415608.csv
csvData26186202__1.csv,csvData13367801.csv
csvData26186202__1.csv,csvData26186202__1.csv
csvData26186202__1.csv,csvData1549724.csv
csvData26186202__1.csv,csvData18055313.csv
csvData26186202__1.csv,csvData28747430.csv
csvData26186202__1.csv,csvData20816718.csv
csvData26186202__1.csv,csvData22482426.csv
csvData26186202__1.csv,csvData8288967__10.csv
csvData26186202__1.csv,csvData468335.csv
csvData26186202__1.csv,csvData7692189.csv
csvData26186202__2.csv,csvData4674540__3.csv
csvData26186202__2.csv,csvData4674540__10.csv
csvData26186202__2.csv,csvData4674540__8.csv
csvData26186202__2.csv,csvData13997791.csv
csvData26186202__2.csv,csvData4674540__11.csv
csvData26186202__2.csv,csvData4674540__9.csv
csvData26186202__2.csv,csvData4674540__0.csv
csvData26186202__2.csv,csvData4674540__2.csv
csvData26186202__2.csv,csvData28269648.csv
csvData26186202__2.csv,csvData3894187.csv
csvData26186202__2.csv,csvData19266905.csv
csvData26186202__2.csv,csvData26186202__2.csv
csvData26186202__2.csv,csvData26281547.csv
csvData26186202__3.csv,csvData4674540__3.csv
csvData26186202__3.csv,csvData4674540__10.csv
csvData26186202__3.csv,csvData4674540__8.csv
csvData26186202__3.csv,csvData13997791.csv
csvData26186202__3.csv,csvData4674540__11.csv
csvData26186202__3.csv,csvData4674540__9.csv
csvData26186202__3.csv,csvData4674540__0.csv
csvData26186202__3.csv,csvData4674540__2.csv
csvData26186202__3.csv,csvData26186202__3.csv
csvData26186202__3.csv,csvData26186202__2.csv
csvData26219358.csv,csvData9223764.csv
csvData26219358.csv,csvData991928.csv
csvData26219358.csv,csvData8998446.csv
csvData26219358.csv,csvData8736991.csv
csvData26219358.csv,csvData7838100.csv
csvData26219358.csv,csvData8002057.csv
csvData26219358.csv,csvData8047850.csv
csvData26219358.csv,csvData8562755.csv
csvData26219358.csv,csvData8131300.csv
csvData26219358.csv,csvData6496772.csv
csvData26219358.csv,csvData623463.csv
csvData26219358.csv,csvData3477632.csv
csvData26219358.csv,csvData9520009.csv
csvData26219358.csv,csvData25657088.csv
csvData26219358.csv,csvData7094453.csv
csvData26219358.csv,csvData734837.csv
csvData26219358.csv,csvData18885487.csv
csvData26219358.csv,csvData17145416.csv
csvData26219358.csv,csvData8472813.csv
csvData26219358.csv,csvData9848747.csv
csvData26219358.csv,csvData7361635.csv
csvData26239762__0.csv,csvData15101973__2.csv
csvData26239762__0.csv,csvData20076526__1.csv
csvData26239762__0.csv,csvData15101973__1.csv
csvData26239762__0.csv,csvData26239762__0.csv
csvData26239762__0.csv,csvData15101973__0.csv
csvData26239762__0.csv,csvData26239762__1.csv
csvData26239762__0.csv,csvData8930847__3.csv
csvData26239762__0.csv,csvData8930847__2.csv
csvData26239762__0.csv,csvData2453074__0.csv
csvData26239762__0.csv,csvData4108293__1.csv
csvData26239762__0.csv,csvData14248779__2.csv
csvData26239762__0.csv,csvData17377633__2.csv
csvData26239762__0.csv,csvData1795020.csv
csvData26239762__0.csv,csvData16589458__1.csv
csvData26239762__0.csv,csvData14762650.csv
csvData26239762__1.csv,csvData26239762__1.csv
csvData26239762__1.csv,csvData26150573__1.csv
csvData26239762__1.csv,csvData26239762__0.csv
csvData26239762__2.csv,csvData16083137__2.csv
csvData26239762__2.csv,csvData26239762__3.csv
csvData26239762__2.csv,csvData14248779__2.csv
csvData26239762__2.csv,csvData26239762__2.csv
csvData26239762__2.csv,csvData432880__5.csv
csvData26239762__2.csv,csvData10163568__5.csv
csvData26239762__2.csv,csvData7434868__1.csv
csvData26239762__2.csv,csvData16904536__1.csv
csvData26239762__2.csv,csvData10853486.csv
csvData26239762__2.csv,csvData7434868__2.csv
csvData26239762__2.csv,csvData7434868__0.csv
csvData26239762__2.csv,csvData16904536__0.csv
csvData26239762__2.csv,csvData25019043__1.csv
csvData26239762__2.csv,csvData16904536__2.csv
csvData26239762__2.csv,csvData2798756__3.csv
csvData26239762__2.csv,csvData11957850__2.csv
csvData26239762__2.csv,csvData12437068.csv
csvData26239762__2.csv,csvData109230.csv
csvData26239762__2.csv,csvData10544102.csv
csvData26239762__2.csv,csvData20080973.csv
csvData26239762__2.csv,csvData13378028.csv
csvData26239762__2.csv,csvData24182790.csv
csvData26239762__2.csv,csvData26239762.csv
csvData26239762__2.csv,csvData10163568__4.csv
csvData26239762__3.csv,csvData26239762.csv
csvData26239762__3.csv,csvData14248779__2.csv
csvData26239762__3.csv,csvData26239762__2.csv
csvData26239762__3.csv,csvData26239762__3.csv
csvData26239762__3.csv,csvData17093328__5.csv
csvData26239762__3.csv,csvData16904536__0.csv
csvData26239762__3.csv,csvData8549891__8.csv
csvData26239762__3.csv,csvData10163568__4.csv
csvData26239762__3.csv,csvData16904536__2.csv
csvData26239762__3.csv,csvData10853486.csv
csvData26239762__3.csv,csvData25019043__1.csv
csvData26259275__0.csv,csvData4674540__3.csv
csvData26259275__0.csv,csvData4674540__10.csv
csvData26259275__0.csv,csvData4674540__8.csv
csvData26259275__0.csv,csvData13997791.csv
csvData26259275__0.csv,csvData4674540__11.csv
csvData26259275__0.csv,csvData4674540__9.csv
csvData26259275__0.csv,csvData4674540__0.csv
csvData26259275__0.csv,csvData4674540__2.csv
csvData26259275__0.csv,csvData19674028__1.csv
csvData26259275__0.csv,csvData26259275__0.csv
csvData26259275__0.csv,csvData3942793.csv
csvData26259275__0.csv,csvData12706461.csv
csvData26259275__0.csv,csvData20461585.csv
csvData26259275__0.csv,csvData14962599.csv
csvData26259275__0.csv,csvData18900645__2.csv
csvData26259275__0.csv,csvData24426887__0.csv
csvData26259275__0.csv,csvData2246302__1.csv
csvData26259275__0.csv,csvData18900645__0.csv
csvData26259275__1.csv,csvData4674540__3.csv
csvData26259275__1.csv,csvData4674540__10.csv
csvData26259275__1.csv,csvData4674540__8.csv
csvData26259275__1.csv,csvData13997791.csv
csvData26259275__1.csv,csvData4674540__11.csv
csvData26259275__1.csv,csvData4674540__9.csv
csvData26259275__1.csv,csvData4674540__0.csv
csvData26259275__1.csv,csvData4674540__2.csv
csvData26259275__1.csv,csvData19674028__1.csv
csvData26259275__1.csv,csvData26259275__1.csv
csvData26259275__1.csv,csvData19674028__2.csv
csvData26259275__1.csv,csvData26259275__0.csv
csvData26259275__1.csv,csvData7063593__3.csv
csvData26259275__1.csv,csvData7063593__2.csv
csvData26259275__1.csv,csvData3422566.csv
csvData26259275__1.csv,csvData22060727__1.csv
csvData26259275__1.csv,csvData14823141__3.csv
csvData26259275__1.csv,csvData18900645__1.csv
csvData26259275__2.csv,csvData25525273__0.csv
csvData26259275__2.csv,csvData25525273__1.csv
csvData26259275__2.csv,csvData25525273__2.csv
csvData26259275__2.csv,csvData7462234.csv
csvData26259275__2.csv,csvData3461808__0.csv
csvData26259275__2.csv,csvData9993037__2.csv
csvData26259275__2.csv,csvData26259275__3.csv
csvData26259275__2.csv,csvData28459356.csv
csvData26259275__2.csv,csvData29035556.csv
csvData26259275__2.csv,csvData9943176__2.csv
csvData26259275__2.csv,csvData4053329.csv
csvData26259275__2.csv,csvData23265116.csv
csvData26259275__3.csv,csvData25525273__0.csv
csvData26259275__3.csv,csvData25525273__1.csv
csvData26259275__3.csv,csvData25525273__2.csv
csvData26259275__3.csv,csvData9993037__2.csv
csvData26259275__3.csv,csvData26259275__3.csv
csvData26259275__3.csv,csvData7462234.csv
csvData26259275__3.csv,csvData26259275__2.csv
csvData26259275__3.csv,csvData26342381.csv
csvData26259275__3.csv,csvData29035556.csv
csvData26259275__3.csv,csvData10963461__3.csv
csvData26259275__3.csv,csvData11387111__1.csv
csvData26259275__3.csv,csvData3461808__0.csv
csvData26266550.csv,csvData26266550.csv
csvData26266550.csv,csvData4975431.csv
csvData26266550.csv,csvData25862072.csv
csvData26266550.csv,csvData4872193.csv
csvData26266550.csv,csvData9817045.csv
csvData26266550.csv,csvData7345240.csv
csvData26266550.csv,csvData8211186.csv
csvData26266550.csv,csvData6271450.csv
csvData26266550.csv,csvData2924933.csv
csvData26266550.csv,csvData28130389.csv
csvData26266550.csv,csvData5563338.csv
csvData26266550.csv,csvData5374437.csv
csvData26266550.csv,csvData29190061.csv
csvData26266550.csv,csvData25388005.csv
csvData26266550.csv,csvData25122912.csv
csvData26266550.csv,csvData9334389.csv
csvData26266550.csv,csvData23916220.csv
csvData26266550.csv,csvData17300918.csv
csvData26266550.csv,csvData1561781.csv
csvData26266550.csv,csvData19972481.csv
csvData26266550.csv,csvData23340743.csv
csvData26266550.csv,csvData15041458.csv
csvData26266550.csv,csvData15435807.csv
csvData26266550.csv,csvData21404065.csv
csvData26272534.csv,csvData26415541.csv
csvData26272534.csv,csvData19027844.csv
csvData26272534.csv,csvData28241562.csv
csvData26272534.csv,csvData13695103.csv
csvData26272534.csv,csvData6512822.csv
csvData26272534.csv,csvData26272534.csv
csvData26272534.csv,csvData1820541.csv
csvData26272534.csv,csvData17803701.csv
csvData26272534.csv,csvData28535776.csv
csvData26272534.csv,csvData20625067.csv
csvData26272534.csv,csvData9134663.csv
csvData26272534.csv,csvData2376769.csv
csvData26272534.csv,csvData3372289.csv
csvData26272534.csv,csvData17389226.csv
csvData26272534.csv,csvData5411742.csv
csvData26272534.csv,csvData17531563.csv
csvData26272534.csv,csvData27319317.csv
csvData26272534.csv,csvData24645063.csv
csvData26272534.csv,csvData15153532.csv
csvData26272534.csv,csvData18844017.csv
csvData26294380.csv,csvData11161814.csv
csvData26294380.csv,csvData4503122.csv
csvData26294380.csv,csvData9425104.csv
csvData26294380.csv,csvData18336107.csv
csvData26294380.csv,csvData22056732.csv
csvData26294380.csv,csvData608813.csv
csvData26294380.csv,csvData19033006.csv
csvData26294380.csv,csvData5204029.csv
csvData26294380.csv,csvData17929511.csv
csvData26294380.csv,csvData19257190.csv
csvData26294380.csv,csvData9374207.csv
csvData26294380.csv,csvData27779939.csv
csvData26294380.csv,csvData26294380.csv
csvData26294380.csv,csvData18168660.csv
csvData26294380.csv,csvData12224256.csv
csvData26294380.csv,csvData437109.csv
csvData26294380.csv,csvData25493646.csv
csvData26294380.csv,csvData22264607.csv
csvData26294380.csv,csvData9717182.csv
csvData26294380.csv,csvData26611939.csv
csvData26294380.csv,csvData3083184.csv
csvData26294380.csv,csvData3141021.csv
csvData26294380.csv,csvData18808480.csv
csvData26294380.csv,csvData11917036.csv
csvData26294380.csv,csvData20192658.csv
csvData26295170.csv,csvData27148468.csv
csvData26295170.csv,csvData11549395.csv
csvData26295170.csv,csvData9380818.csv
csvData26295170.csv,csvData14661273.csv
csvData26295170.csv,csvData22505859.csv
